Nombre Estado,Nombre Municipio,POBTOT
JALISCO,TEQUILA,44353
JALISCO,TEUCHITLAN,9647
JALISCO,TIZAPAN EL ALTO,22758
JALISCO,TLAJOMULCO DE ZUÑIGA,727750
JALISCO,SAN PEDRO TLAQUEPAQUE,687127
JALISCO,TOLIMAN,11219
JALISCO,TOMATLAN,36316
JALISCO,TONALA,569913
JALISCO,TONAYA,5961
JALISCO,TONILA,7565
JALISCO,TOTATICHE,4180
JALISCO,TOTOTLAN,23573
JALISCO,TUXCACUESCO,5482
JALISCO,TUXCUECA,6702
JALISCO,TUXPAN,37518
JALISCO,UNION DE SAN ANTONIO,19069
JALISCO,UNION DE TULA,13799
JALISCO,VALLE DE GUADALUPE,6627
JALISCO,VALLE DE JUAREZ,6151
JALISCO,SAN GABRIEL,16548
JALISCO,VILLA CORONA,19063
JALISCO,VILLA GUERRERO,5525
JALISCO,VILLA HIDALGO,20088
JALISCO,CAÑADAS DE OBREGON,4388
JALISCO,YAHUALICA DE GONZALEZ GALLO,22394
JALISCO,ZACOALCO DE TORRES,30472
JALISCO,ZAPOPAN,1476491
JALISCO,ZAPOTILTIC,33713
JALISCO,ZAPOTITLAN DE VADILLO,7466
JALISCO,ZAPOTLAN DEL REY,19279
JALISCO,ZAPOTLANEJO,64806
JALISCO,SAN IGNACIO CERRO GORDO,18341
MICHOACAN DE OCAMPO,ACUITZIO,11301
MICHOACAN DE OCAMPO,AGUILILLA,14754
MICHOACAN DE OCAMPO,ALVARO OBREGON,23000
MICHOACAN DE OCAMPO,ANGAMACUTIRO,14943
MICHOACAN DE OCAMPO,ANGANGUEO,10892
MICHOACAN DE OCAMPO,APATZINGAN,126191
MICHOACAN DE OCAMPO,APORO,3529
MICHOACAN DE OCAMPO,AQUILA,24676
MICHOACAN DE OCAMPO,ARIO,36268
MICHOACAN DE OCAMPO,ARTEAGA,20332
MICHOACAN DE OCAMPO,BRISEÑAS,11681
MICHOACAN DE OCAMPO,BUENAVISTA,45538
MICHOACAN DE OCAMPO,CARACUARO,9176
MICHOACAN DE OCAMPO,COAHUAYANA,17022
MICHOACAN DE OCAMPO,COALCOMAN DE VAZQUEZ PALLARES,19633
MICHOACAN DE OCAMPO,COENEO,20965
MICHOACAN DE OCAMPO,CONTEPEC,35070
MICHOACAN DE OCAMPO,COPANDARO,9484
MICHOACAN DE OCAMPO,COTIJA,20198
MICHOACAN DE OCAMPO,CUITZEO,29910
MICHOACAN DE OCAMPO,CHARAPAN,13539
MICHOACAN DE OCAMPO,CHARO,25138
MICHOACAN DE OCAMPO,CHAVINDA,10417
MICHOACAN DE OCAMPO,CHERAN,20586
MICHOACAN DE OCAMPO,CHILCHOTA,40560
MICHOACAN DE OCAMPO,CHINICUILA,4773
MICHOACAN DE OCAMPO,CHUCANDIRO,4944
MICHOACAN DE OCAMPO,CHURINTZIO,5233
MICHOACAN DE OCAMPO,CHURUMUCO,12342
MICHOACAN DE OCAMPO,ECUANDUREO,11850
MICHOACAN DE OCAMPO,EPITACIO HUERTA,16112
MICHOACAN DE OCAMPO,ERONGARICUARO,15715
MICHOACAN DE OCAMPO,GABRIEL ZAMORA,21466
MICHOACAN DE OCAMPO,HIDALGO,125712
MICHOACAN DE OCAMPO,LA HUACANA,30627
MICHOACAN DE OCAMPO,HUANDACAREO,11644
MICHOACAN DE OCAMPO,HUANIQUEO,7945
MICHOACAN DE OCAMPO,HUETAMO,41973
MICHOACAN DE OCAMPO,HUIRAMBA,9015
MICHOACAN DE OCAMPO,INDAPARAPEO,18385
MICHOACAN DE OCAMPO,IRIMBO,16043
MICHOACAN DE OCAMPO,IXTLAN,14302
MICHOACAN DE OCAMPO,JACONA,68781
MICHOACAN DE OCAMPO,JIMENEZ,12946
MICHOACAN DE OCAMPO,JIQUILPAN,36158
MICHOACAN DE OCAMPO,JUAREZ,14936
MICHOACAN DE OCAMPO,JUNGAPEO,19834
MICHOACAN DE OCAMPO,LAGUNILLAS,5745
MICHOACAN DE OCAMPO,MADERO,19086
MICHOACAN DE OCAMPO,MARAVATIO,89311
MICHOACAN DE OCAMPO,MARCOS CASTELLANOS,13983
MICHOACAN DE OCAMPO,LAZARO CARDENAS,196003
MICHOACAN DE OCAMPO,MORELIA,849053
MICHOACAN DE OCAMPO,MORELOS,7983
MICHOACAN DE OCAMPO,MUGICA,45732
MICHOACAN DE OCAMPO,NAHUATZEN,32598
MICHOACAN DE OCAMPO,NOCUPETARO,8196
MICHOACAN DE OCAMPO,NUEVO PARANGARICUTIRO,20981
MICHOACAN DE OCAMPO,NUEVO URECHO,9027
MICHOACAN DE OCAMPO,NUMARAN,9437
MICHOACAN DE OCAMPO,OCAMPO,24774
MICHOACAN DE OCAMPO,PAJACUARAN,21028
MICHOACAN DE OCAMPO,PANINDICUARO,14889
MICHOACAN DE OCAMPO,PARACUARO,26832
MICHOACAN DE OCAMPO,PARACHO,39657
MICHOACAN DE OCAMPO,PATZCUARO,98382
MICHOACAN DE OCAMPO,PENJAMILLO,16621
MICHOACAN DE OCAMPO,PERIBAN,29389
MICHOACAN DE OCAMPO,LA PIEDAD,106490
MICHOACAN DE OCAMPO,PUREPERO,15503
MICHOACAN DE OCAMPO,PURUANDIRO,69260
MICHOACAN DE OCAMPO,QUERENDARO,13961
MICHOACAN DE OCAMPO,QUIROGA,27176
MICHOACAN DE OCAMPO,COJUMATLAN DE REGULES,10553
MICHOACAN DE OCAMPO,LOS REYES,78935
MICHOACAN DE OCAMPO,SAHUAYO,78477
MICHOACAN DE OCAMPO,SAN LUCAS,17677
MICHOACAN DE OCAMPO,SANTA ANA MAYA,12812
MICHOACAN DE OCAMPO,SALVADOR ESCALANTE,49896
MICHOACAN DE OCAMPO,SENGUIO,19833
MICHOACAN DE OCAMPO,SUSUPUATO,9076
MICHOACAN DE OCAMPO,TACAMBARO,79540
MICHOACAN DE OCAMPO,TANCITARO,33453
MICHOACAN DE OCAMPO,TANGAMANDAPIO,31716
MICHOACAN DE OCAMPO,TANGANCICUARO,35256
MICHOACAN DE OCAMPO,TANHUATO,15534
MICHOACAN DE OCAMPO,TARETAN,15589
MICHOACAN DE OCAMPO,TARIMBARO,114513
MICHOACAN DE OCAMPO,TEPALCATEPEC,24074
MICHOACAN DE OCAMPO,TINGAMBATO,16325
MICHOACAN DE OCAMPO,TINGÜINDIN,14934
MICHOACAN DE OCAMPO,TIQUICHEO DE NICOLAS ROMERO,12836
MICHOACAN DE OCAMPO,TLALPUJAHUA,28556
MICHOACAN DE OCAMPO,TLAZAZALCA,6420
MICHOACAN DE OCAMPO,TOCUMBO,12325
MICHOACAN DE OCAMPO,TUMBISCATIO,5971
MICHOACAN DE OCAMPO,TURICATO,29056
MICHOACAN DE OCAMPO,TUXPAN,25757
MICHOACAN DE OCAMPO,TUZANTLA,14329
MICHOACAN DE OCAMPO,TZINTZUNTZAN,14911
MICHOACAN DE OCAMPO,TZITZIO,8855
MICHOACAN DE OCAMPO,URUAPAN,356786
MICHOACAN DE OCAMPO,VENUSTIANO CARRANZA,23469
MICHOACAN DE OCAMPO,VILLAMAR,15864
MICHOACAN DE OCAMPO,VISTA HERMOSA,20982
MICHOACAN DE OCAMPO,YURECUARO,32303
MICHOACAN DE OCAMPO,ZACAPU,76829
MICHOACAN DE OCAMPO,ZAMORA,204860
MICHOACAN DE OCAMPO,ZINAPARO,3232
MICHOACAN DE OCAMPO,ZINAPECUARO,49005
MICHOACAN DE OCAMPO,ZIRACUARETIRO,18402
MICHOACAN DE OCAMPO,ZITACUARO,157056
MICHOACAN DE OCAMPO,JOSE SIXTO VERDUZCO,26213
MORELOS,AMACUZAC,17598
MORELOS,ATLATLAHUCAN,25232
MORELOS,AXOCHIAPAN,39174
MORELOS,AYALA,89834
MORELOS,COATLAN DEL RIO,10520
MORELOS,CUAUTLA,187118
MORELOS,CUERNAVACA,378476
